Start Time, Sun Mar 25 09:52:15 GMT-0400 2007
Energy calibration,  Offset: 0, Slope: 0.755919873714447, Quadratic: 0
Live Time (s), 7197.517737
Real Time (s), 7200
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
959, 724.9271588921547, 12
960, 725.6830787658691, 13
961, 726.4389986395836, 13
962, 727.194918513298, 14
963, 727.9508383870125, 16
964, 728.7067582607269, 16
965, 729.4626781344414, 12
966, 730.2185980081558, 19
967, 730.9745178818703, 6
968, 731.7304377555847, 11
969, 732.4863576292992, 9
970, 733.2422775030136, 15
971, 733.9981973767281, 7
972, 734.7541172504425, 7
973, 735.510037124157, 5
974, 736.2659569978714, 9
975, 737.0218768715858, 8
976, 737.7777967453003, 11
977, 738.5337166190147, 4
978, 739.2896364927292, 11
979, 740.0455563664436, 7
980, 740.8014762401581, 16
981, 741.5573961138725, 7
982, 742.313315987587, 11
983, 743.0692358613014, 9
984, 743.8251557350159, 13
985, 744.5810756087303, 11
986, 745.3369954824448, 12
987, 746.0929153561592, 12
988, 746.8488352298737, 8
989, 747.6047551035881, 11
990, 748.3606749773026, 6
991, 749.116594851017, 10
992, 749.8725147247314, 8
993, 750.6284345984459, 7
994, 751.3843544721603, 4
995, 752.1402743458748, 6
996, 752.8961942195892, 10
997, 753.6521140933037, 12
998, 754.4080339670181, 5
999, 755.1639538407326, 12
1000, 755.919873714447, 15
1001, 756.6757935881615, 8
1002, 757.4317134618759, 10
1003, 758.1876333355904, 9
1004, 758.9435532093048, 9
1005, 759.6994730830193, 14
1006, 760.4553929567337, 10
1007, 761.2113128304482, 12
1008, 761.9672327041626, 12
1009, 762.723152577877, 11
1010, 763.4790724515915, 15
1011, 764.2349923253059, 9
1012, 764.9909121990204, 6
1013, 765.7468320727348, 9
1014, 766.5027519464493, 4
1015, 767.2586718201637, 8
1016, 768.0145916938782, 8
1017, 768.7705115675926, 9
1018, 769.5264314413071, 5
1019, 770.2823513150215, 7
1020, 771.038271188736, 6
1021, 771.7941910624504, 5
1022, 772.5501109361649, 14
1023, 773.3060308098793, 8
1024, 774.0619506835938, 10
