Start Time, Sun Mar 25 11:42:20 GMT-0400 2007
Energy calibration,  Offset: 0, Slope: 0.755919873714447, Quadratic: 0
Live Time (s), 1199.585158
Real Time (s), 1200
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
649, 490.5919980406761, 13
650, 491.34791791439056, 9
651, 492.103837788105, 15
652, 492.85975766181946, 21
653, 493.6156775355339, 8
654, 494.37159740924835, 11
655, 495.1275172829628, 12
656, 495.88343715667725, 14
657, 496.6393570303917, 13
658, 497.39527690410614, 16
659, 498.1511967778206, 9
660, 498.90711665153503, 11
661, 499.6630365252495, 4
662, 500.4189563989639, 9
663, 501.1748762726784, 14
664, 501.9307961463928, 17
665, 502.68671602010727, 19
666, 503.4426358938217, 12
667, 504.19855576753616, 17
668, 504.9544756412506, 7
669, 505.71039551496506, 14
670, 506.4663153886795, 11
671, 507.22223526239395, 5
672, 507.9781551361084, 14
673, 508.73407500982285, 8
674, 509.4899948835373, 9
675, 510.24591475725174, 10
676, 511.0018346309662, 8
677, 511.75775450468063, 11
678, 512.5136743783951, 8
679, 513.2695942521095, 12
680, 514.025514125824, 7
681, 514.7814339995384, 23
682, 515.5373538732529, 14
683, 516.2932737469673, 15
684, 517.0491936206818, 7
685, 517.8051134943962, 9
686, 518.5610333681107, 13
687, 519.3169532418251, 14
688, 520.0728731155396, 16
689, 520.828792989254, 14
690, 521.5847128629684, 16
691, 522.3406327366829, 19
692, 523.0965526103973, 9
693, 523.8524724841118, 9
694, 524.6083923578262, 5
695, 525.3643122315407, 17
696, 526.1202321052551, 12
697, 526.8761519789696, 12
698, 527.632071852684, 4
699, 528.3879917263985, 9
700, 529.1439116001129, 9
701, 529.8998314738274, 13
702, 530.6557513475418, 8
703, 531.4116712212563, 9
704, 532.1675910949707, 11
705, 532.9235109686852, 9
706, 533.6794308423996, 5
707, 534.435350716114, 8
708, 535.1912705898285, 11
709, 535.9471904635429, 11
710, 536.7031103372574, 11
711, 537.4590302109718, 13
712, 538.2149500846863, 9
713, 538.9708699584007, 14
714, 539.7267898321152, 14
715, 540.4827097058296, 13
716, 541.2386295795441, 7
717, 541.9945494532585, 7
718, 542.750469326973, 10
719, 543.5063892006874, 14
720, 544.2623090744019, 10
721, 545.0182289481163, 12
722, 545.7741488218307, 9
723, 546.5300686955452, 13
724, 547.2859885692596, 16
725, 548.0419084429741, 9
726, 548.7978283166885, 12
727, 549.553748190403, 9
728, 550.3096680641174, 13
729, 551.0655879378319, 9
730, 551.8215078115463, 10
731, 552.5774276852608, 12
732, 553.3333475589752, 7
733, 554.0892674326897, 13
734, 554.8451873064041, 14
735, 555.6011071801186, 11
736, 556.357027053833, 15
737, 557.1129469275475, 14
738, 557.8688668012619, 16
739, 558.6247866749763, 13
740, 559.3807065486908, 15
741, 560.1366264224052, 13
742, 560.8925462961197, 18
743, 561.6484661698341, 11
744, 562.4043860435486, 21
745, 563.160305917263, 17
746, 563.9162257909775, 17
747, 564.6721456646919, 16
748, 565.4280655384064, 15
749, 566.1839854121208, 22
750, 566.9399052858353, 25
751, 567.6958251595497, 30
752, 568.4517450332642, 21
753, 569.2076649069786, 21
754, 569.963584780693, 23
755, 570.7195046544075, 24
756, 571.475424528122, 25
757, 572.2313444018364, 24
758, 572.9872642755508, 25
759, 573.7431841492653, 26
760, 574.4991040229797, 28
761, 575.2550238966942, 30
762, 576.0109437704086, 35
763, 576.7668636441231, 33
764, 577.5227835178375, 29
765, 578.278703391552, 40
766, 579.0346232652664, 34
767, 579.7905431389809, 42
768, 580.5464630126953, 46
769, 581.3023828864098, 45
770, 582.0583027601242, 51
771, 582.8142226338387, 43
772, 583.5701425075531, 40
773, 584.3260623812675, 44
774, 585.081982254982, 42
775, 585.8379021286964, 39
776, 586.5938220024109, 41
777, 587.3497418761253, 25
778, 588.1056617498398, 42
779, 588.8615816235542, 44
780, 589.6175014972687, 38
781, 590.3734213709831, 32
782, 591.1293412446976, 38
783, 591.885261118412, 32
784, 592.6411809921265, 24
785, 593.3971008658409, 25
786, 594.1530207395554, 22
787, 594.9089406132698, 23
788, 595.6648604869843, 29
789, 596.4207803606987, 31
790, 597.1767002344131, 25
791, 597.9326201081276, 18
792, 598.688539981842, 19
793, 599.4444598555565, 25
794, 600.2003797292709, 14
795, 600.9562996029854, 21
796, 601.7122194766998, 11
797, 602.4681393504143, 17
798, 603.2240592241287, 20
799, 603.9799790978432, 17
800, 604.7358989715576, 16
801, 605.4918188452721, 11
802, 606.2477387189865, 7
803, 607.003658592701, 11
804, 607.7595784664154, 7
805, 608.5154983401299, 8
806, 609.2714182138443, 6
807, 610.0273380875587, 8
